Icon,Title EN,Title PT,Description EN,Description PT,Exclusive EN,Exclusive PT,Type EN,Type PT,nome imagem,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0183_06_01.webp?raw=true,Attack-Defense Alteration - Attack,Fluxo Ataque-Defesa: Ataque,"Hitting an enemy has a [5,10,15]% chance to convert 50% of the character's total Defense into Attack for 12 seconds.(Cooldown: [60,45,30] seconds)","Acertar um inimigo tem [5,10,15]% de chance de converter 50% da Defesa total do personagem em Ataque por 12 segundos. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0183_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0184_06_01.webp?raw=true,Full Power State,Estado de Poder Total,"When hitting a target at full HP and Resilience, the user enters a 12-second Full Power state, during which Crit damage increases by 50% and they cannot be critically hit. (Cooldown: [60,45,30] seconds)","Ao acertar um alvo com HP e Resiliência máximos, o usuário entra em um estado de Poder Total por 12 segundos, durante o qual o dano Crítico aumenta em 50% e não pode ser atingido criticamente. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0184_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0185_06_01.webp?raw=true,Initiative,Iniciativa,"Dealing damage to the target's back inflicts an additional [20,35,50] Coma damage. (Cooldown: [10,7.5,5] seconds)","Causar dano nas costas do alvo inflige [20,35,50] de dano de Coma adicional. (Recarga: [10,7.5,5] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0185_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0186_06_01.webp?raw=true,Miasmic Blood,Sangue Miasmático,"Upon hit, a [5,10,15]% chance to cause the target to accumulate a great amount of poison when using medicinal items, lasting 15 seconds.","Ao acertar, [5,10,15]% de chance de fazer o alvo acumular grande quantidade de veneno ao usar itens medicinais, durando 15 segundos.",,Nenhum,Positive Gifts,Positivo,t1_img_0186_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0187_06_01.webp?raw=true,Stagnating Toxin,Estagnação Toxina,"Hitting a poisoned target has a [5,10,15]% chance to trigger, causing their Attack Speed or Movement Speed to become increasingly sluggish whenever they attack or dash, lasting 15 seconds.","Acertar um alvo envenenado tem [5,10,15]% de chance de ativar, fazendo com que sua Velocidade de Ataque ou Velocidade de Movimento fique cada vez mais lenta ao atacar ou esquivar, durando 15 segundos.",,Nenhum,Positive Gifts,Positivo,t1_img_0187_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0188_06_01.webp?raw=true,Cursed Strike,Golpe Amaldiçoado,"Upon hit, a [5,10,15]% chance to disable all of the target's Talents for [5,7.5,10] seconds. (Cooldown: 30 seconds)","Ao acertar, [5,10,15]% de chance de desativar todos os Talentos do alvo por [5,7.5,10] segundos. (Recarga: 30 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0188_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0189_06_01.webp?raw=true,Arterial Rupture,Ruptura Arterial,"Attacking a bleeding enemy has a [5,10,15]% chance to greatly increase their Bleed damage taken for 8 seconds.","Atacar um inimigo sangrando tem [5,10,15]% de chance de aumentar muito o dano de Sangramento recebido por 8 segundos.",,Nenhum,Positive Gifts,Positivo,t1_img_0189_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0190_06_01.webp?raw=true,Defensive Attack,Ataque Defensivo,"After blocking an enemy attack, the character's attack ignores the enemy's defense for the next [1,2,3] second. (Cooldown: 20 seconds)","Após bloquear um ataque inimigo, os ataques do personagem ignoram a defesa do inimigo pelo próximo [1,2,3] segundo(s). (Recarga: 20 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0190_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0191_06_01.webp?raw=true,Attack-Defense Resonance - Defense,Ressonância Ataque-Defesa - Defesa,"When defending against enemy attacks, a [15,20,25]% chance to boost the user's lower stat between Attack and Defense by 20% of the higher stat's value, lasting 12 seconds. (Cooldown: [60,45,30] seconds)","Ao defender contra ataques inimigos, [15,20,25]% de chance de aumentar o atributo mais baixo do usuário entre Ataque e Defesa em 20% do valor do atributo mais alto, durando 12 segundos. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0191_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0192_06_01.webp?raw=true,Damage Resonance - Defense,Ressonância de Dano - Defesa,"When defending against enemy attacks, a [15,20,25]% chance to boost the user's lower stat between DMG Increase and DMG Reduction by 50% of the higher stat's value, lasting 12 seconds. (Cooldown: [60,45,30] seconds)","Ao defender contra ataques inimigos, [15,20,25]% de chance de aumentar o atributo mais baixo do usuário entre Aumento de Dano e Redução de Dano em 50% do valor do atributo mais alto, durando 12 segundos. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0192_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0193_06_01.webp?raw=true,Damage Alteration - Defense,Alteração de Dano - Defesa,"When defending against enemy attacks, a [10,15,20]% chance to convert half of the user's current DMG Increase into DMG Reduction for 12 seconds. (Cooldown: [60,45,30] seconds)","Ao defender contra ataques inimigos, [10,15,20]% de chance de converter metade do Aumento de Dano atual do usuário em Redução de Dano por 12 segundos. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0193_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0194_06_01.webp?raw=true,Attack-Defense Alteration - Defense,Alteração Ataque-Defesa - Defesa,"When defending against enemy attacks, a [10,15,20]% chance to convert half of the user's Attack into Defense at 200% conversation rate for 12 seconds.(Cooldown: [60,45,30] seconds)","Ao defender contra ataques inimigos, [10,15,20]% de chance de converter metade do Ataque do usuário em Defesa com taxa de conversão de 200% por 12 segundos. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0194_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0195_06_01.webp?raw=true,Chaos Defense,Defesa do Caos,"When defending against enemy attacks, a [5,10,15]% chance to Baffle the attacker, reversing their movement controls for 5 seconds. (Cooldown: 20 seconds)","Ao defender contra ataques inimigos, [5,10,15]% de chance de Confundir o atacante, revertendo seus controles de movimento por 5 segundos. (Recarga: 20 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0195_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0196_06_01.webp?raw=true,Confusion Defense,Defesa da Confusão,"When defending against enemy attacks, a [5,10,15]% chance to Confuse the attacker, reversing their camera controls for 5 seconds. (Cooldown: 20 seconds)","Ao defender contra ataques inimigos, [5,10,15]% de chance de Desconcertar o atacante, revertendo seus controles de câmera por 5 segundos. (Recarga: 20 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0196_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0197_06_01.webp?raw=true,Shock Defense,Defesa do Choque,"When defending against enemy attacks, a [5,10,15]% chance to paralyze the attacker, making them unable to defend themselves for 5 seconds. (Cooldown: 20 seconds)","Ao defender contra ataques inimigos, [5,10,15]% de chance de paralisar o atacante, impossibilitando-o de se defender por 5 segundos. (Recarga: 20 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0197_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0198_06_01.webp?raw=true,Superarmor Break,Quebra de Corpo Robusto,"When reflecting an enemy attack, a 20% chance to remove the attacker's Superarmor.(Cooldown: 15 seconds)","Ao Realizar um Contra-ataque perfeito, 20% de chance de remover a Superarmadura do atacante. (Recarga: 15 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0198_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0199_05_01.webp?raw=true,Superarmor Break,Quebra de Corpo Robusto,"When reflecting an enemy attack, a [30,40]% chance to remove the attacker's Superarmor and prevent them from gaining Superarmor for [2,3] seconds. (Cooldown: 15 seconds)","Ao Realizar um Contra-ataque perfeito, [30,40]% de chance de remover a Superarmadura do atacante e impedi-lo de ganhar Superarmadura por [2,3] segundos. (Recarga: 15 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0199_05_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0200_06_01.webp?raw=true,Confusion Reflect,Reflexo da Confusão,"When reflecting an enemy's attack, the character Baffles the attacker, reversing their movement controls for [6,8,10] seconds. (Cooldown: 25 seconds)","Ao Realizar um Contra-ataque perfeito, o personagem Confunde o atacante, revertendo seus controles de movimento por [6,8,10] segundos. (Recarga: 25 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0200_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0201_06_01.webp?raw=true,Baffle Reflect,Reflexo de Bloqueio,"When reflecting an enemy's attack, the character confuses the attacker, reversing their camera controls for [6,8,10] seconds. (Cooldown: 25 seconds)","Ao Realizar um Contra-ataque perfeito, o personagem Desconcerta o atacante, revertendo seus controles de câmera por [6,8,10] segundos. (Recarga: 25 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0201_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0202_06_01.webp?raw=true,Momentum Shift,Momentum Shift,"When reflecting an enemy's attack, if the enemy's attack or defense stats exceed the character's, the character boosts the lower stat by up to 20% based on the enemy's strength for 12 seconds. (Cooldown: [60,45,30] seconds)","Ao Realizar um Contra-ataque perfeito, se o Ataque ou Defesa do inimigo superar o do personagem, o personagem aumenta o atributo mais baixo em até 20% com base na força do inimigo por 12 segundos. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0202_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0203_06_01.webp?raw=true,Shock Reflect,Reflexo de Choque,"When reflecting an enemy's attack, the character paralyzes the attacker, making them unable to defend themselves for [6,8,10] seconds. (Cooldown: 25 seconds)","Ao Realizar um Contra-ataque perfeito, o personagem paralisa o atacante, impossibilitando-o de se defender por [6,8,10] segundos. (Recarga: 25 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0203_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0204_06_01.webp?raw=true,Chain Dodge,Esquiva em Cadeia,"Successfully dodging an enemy attack grants immunity to next incoming damage for the next [2,3,4] seconds. (CD: 5 seconds)","Esquivar com sucesso de um ataque inimigo concede imunidade ao próximo dano recebido pelos próximos [2,3,4] segundos. (Recarga: 5 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0204_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0205_06_01.webp?raw=true,Limb Shatter,Quebra de Membro,"[15,20,25]% chance to trigger after successfully dodging an enemy's attack; the next attack within [2,3,4] sec has +100% Crit Rate and randomly inflicts Baffle, Confuse or Reverse-Dodge for 6 seconds. (Cooldown: 12 seconds)","[15,20,25]% de chance de ativar após esquivar com sucesso do ataque de um inimigo; o próximo ataque dentro de [2,3,4] seg tem +100% de Taxa de Crítico e inflige aleatoriamente Confusão, Desconcerto ou Esquiva Reversa por 6 segundos. (Recarga: 12 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0205_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0206_06_01.webp?raw=true,Offense is the Best Defense,O Ataque é a Melhor Defesa,"After a successful dodge, the character's attacks cannot be reflected back for [4,6,8]s, and their weapon attacks can reflect enemy attacks.","Após uma esquiva bem-sucedida, os ataques do personagem não podem ser refletidos por [4,6,8]s, e seus ataques de arma podem refletir os ataques inimigos.",,Nenhum,Positive Gifts,Positivo,t1_img_0206_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0207_06_01.webp?raw=true,Reorganize,Reorganizar,"While in a [Near-Death] state, if a nearby enemy is downed to near-death or killed, the character immediately exits the [Near-Death] state.","Enquanto em estado de [Quase Morte], se um inimigo próximo for derrubado para Quase Morte ou morto, o personagem sai imediatamente do estado de [Quase Morte].",,Nenhum,Positive Gifts,Positivo,t1_img_0207_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0208_05_01.webp?raw=true,Reorganize,Reorganizar,"While in a [Near-Death] state, if a nearby enemy is downed to near-death or killed, the character immediately exits the [Near-Death] state and additionally recovers [10,20]% HP.","Enquanto em estado de [Quase Morte], se um inimigo próximo for derrubado para Quase Morte ou morto, o personagem sai imediatamente do estado de [Quase Morte] e recupera adicionalmente [10,20]% de HP.",,Nenhum,Positive Gifts,Positivo,t1_img_0208_05_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0209_06_01.webp?raw=true,Executioner's Dread,Terror do Carrasco,"When executing a target, enemies within 10 meters are weakened and enter the Coward state, suffering a [10,15,20]% reduction in ATK and Crit, and a [5,10,15]% reduction in Attack Speed, lasting 15 seconds.","Ao executar um alvo, os inimigos dentro de 10 metros ficam enfraquecidos e entram no estado de Covarde, sofrendo redução de [10,15,20]% em ATQ e Crítico, e [5,10,15]% de redução na Velocidade de Ataque, durando 15 segundos.",,Nenhum,Positive Gifts,Positivo,t1_img_0209_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0210_06_01.webp?raw=true,Perfect Absorption,Absorção Perfeita,"All HP recovery effects are increased by [20,35,50]%.","Todos os efeitos de recuperação de HP são aumentados em [20,35,50]%.",,Nenhum,Positive Gifts,Positivo,t1_img_0210_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0211_06_01.webp?raw=true,Spirit of the Pack,Espírito da Matilha,"[Wildwolf Exclusive] Hitting an enemy has a [5,10,15]% chance to trigger, gaining a [2,3,4]% damage boost for each allied tribesman within 15 meters (up to 5 allies). This bonus is increased to [4,6,8]% for each Wildwolf tribesman; lasting 20 seconds. (Cooldown: 10 seconds)","Acertar um inimigo tem [5,10,15]% de chance de ativar, ganhando [2,3,4]% de aumento de dano para cada membro aliado da tribo dentro de 15 metros (até 5 aliados). Esse bônus aumenta para [4,6,8]% para cada membro da tribo Wildwolf; durando 20 segundos. (Recarga: 10 segundos)",Wildwolf,Lobo Selvagem,Positive Gifts,Positivo,t1_img_0211_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0212_06_01.webp?raw=true,Savagehorn Soul,Alma do Chifre Selvagem,"[Savagehorn Exclusive] Hitting an enemy has a [5,10,15]% chance to trigger, gaining a [2,3,4]% damage reduction for each allied tribesman within 15 meters (up to 5 allies). This bonus is increased to [4,6,8]% for each Savagehorn tribesman; lasting 20 seconds. (Cooldown: 10 seconds)","Acertar um inimigo tem [5,10,15]% de chance de ativar, ganhando [2,3,4]% de redução de dano para cada membro aliado da tribo dentro de 15 metros (até 5 aliados). Esse bônus aumenta para [4,6,8]% para cada membro da tribo Savagehorn; durando 20 segundos. (Recarga: 10 segundos)",Sacagehorn,Chifre Selvagem,Positive Gifts,Positivo,t1_img_0212_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0213_06_01.webp?raw=true,Courage Transfer,Transferência de Coragem,"Gaining a buff has a [10,15,20]% chance to transfer some of the character's buffs to allied units within 15 meters in the next [6,8,10] seconds. (Cooldown: 25 seconds)","Receber um bônus tem [10,15,20]% de chance de transferir alguns dos bônus do personagem para unidades aliadas dentro de 15 metros nos próximos [6,8,10] segundos. (Recarga: 25 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0213_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0214_06_01.webp?raw=true,Bloodline Suppression,Supressão da Linhagem Sanguínea,"[15,20,25]% chance when attacked to inflict Dread on the attacker for 10 seconds. During this time, the enemy's Single-hit DMG cannot exceed 300. Effect reduced against Bosses. (CD: [45,35,25]s)","[15,20,25]% de chance ao ser atacado de infligir Pavor no atacante por 10 segundos. Durante esse tempo, o Dano por golpe único do inimigo não pode exceder 300. Efeito reduzido contra Chefões. (Recarga: [45,35,25]s)",,Nenhum,Positive Gifts,Positivo,t1_img_0214_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0215_06_01.webp?raw=true,Swiftness Resonance - Attack,Ressonância de Agilidade - Ataque,"Hitting the target has a [10,15,20]% chance to boost the user's lower stat between Movement Speed and Attack Speed by 50% of the higher stat's value for 12 seconds. (Cooldown: [60,45,30] seconds)","Acertar o alvo tem [10,15,20]% de chance de aumentar o atributo mais baixo do usuário entre Velocidade de Movimento e Velocidade de Ataque em 50% do valor do atributo mais alto por 12 segundos. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0215_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0216_06_01.webp?raw=true,Swiftness Resonance - Defense,Ressonância de Velocidade - Defesa,"When defending against enemy attacks, a [15,20,25]% chance to boost the character's lower stat between Movement Speed and Attack Speed by 50% of the higher stat's value for 12 seconds. (Cooldown: [60,45,30] seconds)","Ao defender contra ataques inimigos, [15,20,25]% de chance de aumentar o atributo mais baixo do personagem entre Velocidade de Movimento e Velocidade de Ataque em 50% do valor do atributo mais alto por 12 segundos. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0216_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0217_06_01.webp?raw=true,Resurgence,Ressurgimento,"Enters a 10-second Rampage state upon reaching full HP or recovering from Near-Death, increasing Attack Speed and Movement Speed by 20%, converting 20% of damage dealt to the target into HP recovery, and gaining immunity to most Slow effects. (Cooldown: [60,45,30] seconds)","Entra em estado de Fúria por 10 segundos ao atingir HP máximo ou recuperar de Quase Morte, aumentando a Velocidade de Ataque e Velocidade de Movimento em 20%, convertendo 20% do dano causado ao alvo em recuperação de HP, e ganhando imunidade à maioria dos efeitos de Lentidão. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0217_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0218_06_01.webp?raw=true,Reverse-Dodge Defense,Defesa de Esquiva Reversa,"When defending against enemy attacks, a [5,10,15]% chance to disorient the attacker with Reverse-Dodge, reversing their dodge direction for 5 seconds. (Cooldown: 20 seconds)","Ao defender contra ataques inimigos, [5,10,15]% de chance de desorientar o atacante com Esquiva Reversa, revertendo sua direção de esquiva por 5 segundos. (Recarga: 20 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0218_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0219_06_01.webp?raw=true,Reverse-Dodge Reflect,Reflexo por Esquiva Reversa,"When reflecting an enemy's attack, the character disorients the attacker with Reverse-Dodge, reversing their dodge direction for [6,8,10] seconds. (Cooldown: 25 seconds)","Ao contra-atacar ataque inimigo, causa inversão de Esquiva no Alvo, invertendo direção de esquiva por [6, 8, 10]s (CD 25s)",,Nenhum,Positive Gifts,Positivo,t1_img_0219_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0220_06_01.webp?raw=true,Seed of Combustion,Semente da Combustão,"Attacking an Ignited enemy with a Weapon has a [5,10,15]% chance to inflict ""Seed of Combustion"" for 5s: Rolling or Dodging will trigger a combustion, Igniting all targets within [2,4,6] meters.","Atacar um inimigo Ignitado com uma Arma tem [5,10,15]% de chance de infligir ""Semente da Combustão"" por 5s: Rolar ou Esquivar ativará uma combustão, Ignitando todos os alvos dentro de [2,4,6] metros.",,Nenhum,Positive Gifts,Positivo,t1_img_0220_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0221_06_01.webp?raw=true,Seed of Vemon,Semente do Veneno,"Attacking a Poisoned enemy with a Weapon has a [5,10,15]% chance to inflict ""Seed of Venom"" for 5s: Rolling or Dodging will trigger a toxic explosion, Poisoning all targets within [2,4,6] meters.","Atacar um inimigo Envenenado com uma Arma tem [5,10,15]% de chance de infligir ""Semente do Veneno"" por 5s: Rolar ou Esquivar ativará uma explosão tóxica, Envenenando todos os alvos dentro de [2,4,6] metros.",,Nenhum,Positive Gifts,Positivo,t1_img_0221_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0222_06_01.webp?raw=true,Seed of Bloodboil,Semente da Fervura de Sangue,"Attacking a Bleeding enemy with a Weapon has a [5,10,15]% chance to inflict ""Seed of Bloodboil"" for 5s: Rolling or Dodging will trigger a blood eruption, Bleeding all targets within [2,4,6] meters.","Atacar um inimigo Sangrando com uma Arma tem [5,10,15]% de chance de infligir ""Semente da Fervura de Sangue"" por 5s: Rolar ou Esquivar ativará uma erupção de sangue, causando Sangramento em todos os alvos dentro de [2,4,6] metros.",,Nenhum,Positive Gifts,Positivo,t1_img_0222_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0223_06_01.webp?raw=true,Movement Speed Steal,Roubo de Velocidade de Movimento,"[Savagehorn Exclusive] Hitting an enemy has a [5,10,15]% chance to steal 6% of the target's Movement Speed for 10 seconds. Stacks up to 5 times.","Acertar um inimigo tem [5,10,15]% de chance de roubar 6% da Velocidade de Movimento do alvo por 10 segundos. Acumula até 5 vezes.",Sacagehorn,Chifre Selvagem,Positive Gifts,Positivo,t1_img_0223_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0224_06_01.webp?raw=true,Attack Speed Steal,Roubo de Velocidade de Ataque,"[Wildwolf Exclusive] Hitting an enemy has a [5,10,15]% chance to steal 5% of the target's Attack Speed for 10 seconds. Stacks up to 5 times.","Acertar um inimigo tem [5,10,15]% de chance de roubar 5% da Velocidade de Ataque do alvo por 10 segundos. Acumula até 5 vezes.",Wildwolf,Lobo Selvagem,Positive Gifts,Positivo,t1_img_0224_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0225_06_01.webp?raw=true,Spiked Whip Damage Boost,Espinhoso Aumento de Dano do Chicote,"Using a spiked whip grants greater power. Spiked whip weapons DMG +[3,6,9]%.","Usar um chicote com espinhos concede maior poder. Dano de armas de chicote com espinhos +[3,6,9]%.",,Nenhum,Positive Gifts,Positivo,t1_img_0225_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0226_06_01.webp?raw=true,Sleight of Hand,Agilidade,"[15,20,25]% chance to not consume the item when firing an arrow or using a throwable.","[15,20,25]% de chance de não consumir o item ao disparar uma flecha ou usar um arremessável.",,Nenhum,Positive Gifts,Positivo,t1_img_0226_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0227_06_01.webp?raw=true,Multi-Throw,Arremesso Múltiplo,"[10,15,20]% chance to throw several extras when using a throwable item.","[10,15,20]% de chance de arremessar vários extras ao usar um item arremessável.",,Nenhum,Positive Gifts,Positivo,t1_img_0227_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0228_06_01.webp?raw=true,Throw Dodge,Esquiva de Arremesso,"Dodging automatically throws an equipped Throwing Axe, Knife, or Spear at an enemy within [10,15] meters.","Esquivar arremessa automaticamente um Machado de Arremesso, Faca ou Lança equipada em um inimigo dentro de [10,15] metros.",,Nenhum,Positive Gifts,Positivo,t1_img_0228_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0229_05_01.webp?raw=true,Throw Dodge,Esquiva de Arremesso,"Dodging automatically throws an equipped Throwing Axe, Knife, or Spear at an enemy within 15 meters. Also inflicts a 5-second 50% [Slow] upon hit.","Esquivar arremessa automaticamente um Machado de Arremesso, Faca ou Lança equipada em um inimigo dentro de 15 metros. Também inflige [Lentidão] de 50% por 5 segundos ao acertar.",,Nenhum,Positive Gifts,Positivo,t1_img_0229_05_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0230_06_01.webp?raw=true,Grapple-Throw,Arremesso com Agarrão,"Hitting a target with a Throwing Axe, Knife, or Spear pulls them towards the character.","Acertar um alvo com Machado de Arremesso, Faca ou Lança puxa o alvo em direção ao personagem.",,Nenhum,Positive Gifts,Positivo,t1_img_0230_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0231_05_01.webp?raw=true,Grapple-Throw,Arremesso com Agarrão,"Hitting a target with a Throwing Axe, Knife, or Spear pulls them to the character's side.","Acertar um alvo com Machado de Arremesso, Faca ou Lança puxa o alvo para o lado do personagem.",,Nenhum,Positive Gifts,Positivo,t1_img_0231_05_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0232_05_01.webp?raw=true,Grapple-Throw,Arremesso com Agarrão,"Hitting a target with a Throwing Axe, Knife, or Spear pulls them to the character's side and prevents them from rolling for 5 seconds.","Acertar um alvo com Machado de Arremesso, Faca ou Lança puxa o alvo para o lado do personagem e impede-o de rolar por 5 segundos.",,Nenhum,Positive Gifts,Positivo,t1_img_0232_05_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0233_06_01.webp?raw=true,Resonant Burst - Attack,Explosão Ressonante - Ataque,"Hitting an enemy has a [10,15,20]% chance to boost the lower stat between Crit Rate and Crit Resist by 30% of the higher stat's value for 12 seconds. (Cooldown: [60,45,30] seconds)","Acertar um inimigo tem [10,15,20]% de chance de aumentar o atributo mais baixo entre Taxa de Crítico e Resistência a Crítico em 30% do valor do atributo mais alto por 12 segundos. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0233_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0234_06_01.webp?raw=true,Burst Alteration - Attack,Alteração de Explosão - Ataque,"Hitting an enemy has a [5,10,15]% chance to convert all current [Crit Resist] into [Crit Rate] at a 50% ratio for 12 seconds.(Cooldown: [60,45,30] seconds)","Acertar um inimigo tem [5,10,15]% de chance de converter toda a [Resistência a Crítico] atual em [Taxa de Crítico] na proporção de 50% por 12 segundos. (Recarga: [60,45,30] segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0234_06_01.webp,New
