Icon,Título,Descrição,Exclusivo,Tipo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_397.png,Aversão a tomates,"Comer tomates diminui o humor [2,4]. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_261.png,Chuva de Amor,"Adora especialmente a chuva e ganha 60 de humor quando chove. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, e os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_300.png,Gosta de líderes lendários,"Quando o líder é de qualidade vermelha ou superior, o bárbaro ganha [20,40] de Humor. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_425.png,Aversão a armas de bronze,"Perde [2,4] de humor quando equipado com armas de bronze. Nos próximos 5 minutos, a taxa de declínio de humor aumenta em [50,75]% e os efeitos de melhoria de humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_432.png,Não gosta de líderes medíocres.,"Este bárbaro sente ressentimento e perde 6 pontos de Humor quando liderado por um líder de qualidade Vermelha ou inferior. Nos próximos 5 minutos, a taxa de declínio de humor aumenta em 100% e os efeitos de melhora de humor diminuem em 60%. (Durante esse período, entra em estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_258.png,Gosta de dias ensolarados,"Gosta de luz solar e ganha [20,40] de humor em dias ensolarados. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_283.png,Adoro a vida em comunidade.,"Apaixonado pela vida comunitária, seu humor aumenta em 60 quando há mais de 10 pessoas no grupo. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, enquanto os efeitos de melhora aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_304.png,Gosta de papagaio,"Sente-se eufórico quando há um papagaio por perto e ganha [20,40] de humor em um intervalo fixo. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_455.png,Aversão à defecação,"Sente dor e piora o humor [2,4,6] ao defecar. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75,100]% e os efeitos de melhora do humor diminuem em [20,40,60]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_441.png,Aversão a temperaturas confortáveis,"Quando em um ambiente agradável, perde [2,4] humor. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_402.png,Não gosta de tabaco.,"Não gosta do cheiro de tabaco e seu humor cai 6 pontos ao fumar. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em 100% e os efeitos de melhora do humor diminuem em 60%. (Durante esse período, entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_393.png,Aversão à carne,"Comer carne diminui o humor [2,4]. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_450.png,Não gosta de papagaios,"Sente vontade de estrangular o papagaio ao ouvir sua voz e perde 6 pontos de humor quando há um papagaio por perto. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em 100% e os efeitos de melhora do humor diminuem em 60%. (Durante esse período, entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_288.png,Gosta de estar perto da água.,"Gosta de estar perto da água e ganha [20,40] de humor quando vive perto de um corpo de água. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_436.png,Não gosta de corpos d'água,"Ao viver perto da água, perde 6 pontos de humor. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em 100% e os efeitos de melhora do humor diminuem em 60%. (Durante esse período, entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_438.png,Não gosta de frio moderado,"Devido à sensibilidade à temperatura, o humor cai 6 pontos em ambientes levemente frios. Nos 5 minutos seguintes, a taxa de declínio do humor aumenta em 100%, enquanto os efeitos de melhora diminuem em 60%. (Durante esse período, a pessoa entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_419.png,Aversão a equipamentos de tecido,"Sente aversão a trajes de baixa qualidade e o humor cai em [2,4] quando equipado com roupas de tecido. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_263.png,Amor Neve,"Adora o inverno em particular e ganha 60 de Humor quando neva. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, e os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_249.png,Adoro carne com molho,"Apaixonado por carne com molho, ganha 60 pontos de humor ao consumi-la. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, enquanto os efeitos de melhora aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_411.png,Aversão à dança,"Sente aversão à dança devido à falta de coordenação motora e perde [2,4] o humor ao dançar. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhora do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_401.png,Aversão ao tabaco,"Sente aversão ao tabaco e o humor cai em [2,4] ao fumar. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_296.png,Gosta do frio,"Uma resposta fisiológica especial ao frio que proporciona [20,40] humor. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_287.png,Adora alpacas e lhamas.,"Adora a companhia de alpacas ou lhamas. Seu humor melhora em 60 pontos periodicamente quando há uma alpaca ou lhama por perto. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, e os efeitos de melhora do humor aumentam em 125%. (Leva a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_443.png,Aversão ao frio,"Quando em um ambiente frio, perde [2,4] humor. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_415.png,Aversão a equipamentos de couro,"Perde [2,4] de humor quando equipado com equipamento de couro. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_303.png,Apaixonado por panteras,"Adora panteras em particular e ganha 60 de Humor em intervalos fixos quando há uma pantera por perto. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70% e os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_391.png,Aversão a alimentos básicos,"Sente náuseas e perde [2,4] o humor ao consumir alimentos básicos. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_312.png,Gosto incomum,"Por que é tão apreciado assim? Estar coberto de fezes aumenta a excitação; o consumo proporciona um aumento de 20 pontos de humor e, durante os próximos 15 minutos, a taxa de declínio do humor diminui em 30%, enquanto os efeitos de melhora do humor aumentam em 75%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_270.png,Gosta de armas de osso,"Gosta de armas de osso e ganha [20,40] de humor quando equipado com armas de osso. Nos próximos 15 minutos, a taxa de declínio de humor diminui em [30,50]% e os efeitos de melhoria de humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_269.png,Adoro equipamentos de couro,"Um entusiasta de couro que ganha 60 de Humor ao equipar itens de couro. Nos próximos 15 minutos, a taxa de declínio de humor diminui em 70%, e os efeitos de melhora de humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_280.png,Gosta de se deitar,"sono é particularmente importante. Ao descansar, sente-se uma sensação de bem-estar e melhora o humor [20,40]. Nos 15 minutos seguintes, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhoria do humor aumentam em [75,100]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_295.png,Adoro temperaturas agradáveis.,"Apaixonado por temperaturas agradáveis. Em ambientes assim, o humor melhora em 60%. Nos 15 minutos seguintes, a taxa de declínio do humor diminui em 70%, e os efeitos de melhora aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_297.png,Adoro o frio,"Devido a uma preferência especial, ganha 60 de Humor ao sentir frio. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, e os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_454.png,Não gosta de avestruzes,"Odeia avestruzes profundamente e perde 6 pontos de humor quando há uma avestruz por perto. Nos próximos 5 minutos, a taxa de declínio de humor aumenta em 100% e os efeitos de melhora de humor diminuem em 60%. (Durante esse período, entra em um estado de melancolia).",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_435.png,Aversão a corpos d'água,"Ao viver perto da água, perde [2,4] humor. Nos próximos 5 minutos, a taxa de declínio do humor aumenta em [50,75]% e os efeitos de melhoria do humor diminuem em [20,40]%.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_305.png,Apaixonado por papagaios,"Fica cativado pelos papagaios sedutores e ganha 60 de Humor em intervalos fixos quando há um papagaio por perto. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70% e os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_281.png,Amor deitado,"Gosta de dormir e ganha 60 de humor ao descansar. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, e os efeitos de melhora do humor aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_266.png,Gosta de banhos,"Gosta de banhos e melhora o humor em [20,40]% ao tomar banho. Nos próximos 15 minutos, a taxa de declínio do humor diminui em [30,50]% e os efeitos de melhora do humor aumentam em [75,100]%, o que pode levar a um estado de euforia.",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_257.png,Adoro beber,"Apaixonado por álcool, o consumo de bebidas alcoólicas aumenta seu humor em 60 pontos. Nos próximos 15 minutos, a taxa de declínio do humor diminui em 70%, enquanto os efeitos de melhora aumentam em 125%. (Durante esse período, pode levar a um estado de euforia.)",Nenhum,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_224.png,Mestre de Arco e Flecha,O destino da presa é selado no momento em que a flecha deixa a corda do arco. Usar um arco concede 20% de chance de designar qualquer parte atingida como ponto fraco e reduz a Velocidade de Movimento do alvo em 50% por 6 segundos.,Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_241.png,Experiência - Testada em batalha,"Possui muita experiência e habilidades em combate. Dano recebido -[40,50,60]% ao lutar como companheiro.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_229.png,Quebra-peito,"Capaz de abrir rapidamente qualquer caixa, por mais complexa que seja. Velocidade de abertura de caixas aumentada em 80%.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_219.png,Capturador de corações,O notório carrasco da tribo. +12% de dano ao atacar o torso do alvo.,Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_230.png,Os Escolhidos,"Em toda vila sempre há alguns sortudos, e eu sou um deles! Chance de obter itens raros +20%.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_222.png,Assassino Cortador de Moscas,"Ganhou notoriedade ao derrotar um líder tribal com uma faca de cortar moscas a vários metros de distância, deixando-o sangrando até a morte. Ao atingir o alvo, inflige um efeito de sangramento que drena PV igual a 20% do próprio ATQ por segundo, com duração de 10 segundos e cumulativo.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_232.png,Os Não Queimados,"Devido à sua pele peculiar, os membros das tribos os consideram alienígenas. Eles não são afetados por queimaduras ou ignições.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_233.png,Bebedor de sangue,"Nutrição sanguínea. 40% do dano de sangramento causado a alvos corpo a corpo é convertido em cura. Se a unidade estiver sangrando, esse efeito aumenta para 80%.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_386.png,Azarado,A figura lendária do azar na vizinhança. Chance de dropar itens raros -50%.,Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_237.png,Especialista em Agricultura,Experiente em agricultura. As plantações do personagem crescem 20% mais rápido.,Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_236.png,Trabalhador nato,"Destinado a ser um trabalhador esforçado, com um aumento de 50% na taxa de crescimento de proficiência para extração de madeira e mineração.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_388.png,O Inflamável,"A carroceria engordurada parece ter sido mergulhada em um tanque de óleo. Ao ser inflamada, a perda de potência será duplicada.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_225.png,Artesão especializado,"Habilidoso em artesanato, a taxa de crescimento de proficiência em culinária e artesanato aumenta em 50%.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_227.png,Açougueiro na Floresta,Matador de animais; Dano causado a criaturas não humanas +10%.,Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_226.png,Mão Habilidosa,"Habilidoso em artesanato, a taxa de crescimento de proficiência em fabricação de armas, fabricação de armaduras e alquimia aumenta em 50%.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_228.png,Portador da Morte,"Recebe um impulso ao atacar inimigos próximos da morte ou com menos de 30% da vida máxima, ganhando 25% de chance de aumentar o ATQ e a Velocidade de Movimento em 20% e a Velocidade de Ataque em 10% por 8 segundos. (Recarga: 30s)",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_235.png,Especialista em Trabalho Manual,"Habilidade em trabalhos pesados. Taxa de crescimento de proficiência em aplainamento de madeira, corte de pedra e secagem de pedra: +50%.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_221.png,Assassino de machado,A habilidade ancestral de arremesso de machado tem o poder de deixar a presa vulnerável. Acertar um alvo com o machado aumenta o dano recebido em 10% por 10 segundos.,Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_223.png,Perfurador de Pulmão,Altera o ritmo respiratório da presa. Acertar um alvo com a lança reduz sua recuperação de vigor em 80% por 10 segundos.,Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_234.png,Especialista em Trabalho Qualificado,"Atenção aos detalhes. Taxa de crescimento de proficiência em tecelagem, cerâmica e trabalho em couro +50%.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_217.png,Mestre de Armas,"Proficiente em diversas armas, dano causado com qualquer arma +10%, velocidade de ataque +10%.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_218.png,Osso duro,Um verdadeiro mestre da resistência. Imune a golpes críticos se a Resiliência da unidade estiver acima de 50% no momento do ataque.,Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_220.png,Andarilho da Noite,"Acostume-se com a escuridão e torne-se parte dela. Ao se mover à noite, Velocidade de Movimento +10%, Crítico +5%.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_387.png,Revolta Nascida,"Possui um senso de autoimportância incomparável e nunca reconhece o valor dos outros. A velocidade com que o Reconhecimento diminui aumenta em 200%; quando o Reconhecimento cai muito, abandona a tribo levando consigo alguns recursos; quando o Reconhecimento cai abaixo de 400, revela seu Verdadeiro Eu. O dano causado ao atacar pelas costas do inimigo aumenta em 15%.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_385.png,Lixo Famoso,"Mente frágil se quebra facilmente, moral máxima -50%.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_231.png,Trabalhador Louco,"Incansável como uma máquina, causando preocupação com a saúde mental das pessoas. Moral máxima +100%.",Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_238.png,Abate especializado,O melhor abate da aldeia; a produção de animais abatidos aumenta em 20%.,Título,Título
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_165.png,Tribo - Poder do Crítico,"Como membros da Tribo Garra, Taxa Crítica +[2,5,8]% permanentemente.",Garra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_183.png,Tribo - Dano Crítico e Resistência ao Calor,"A Tribo Garra que vive no Vulcão desenvolveu resistência natural; Resistência ao Calor Incandescente +[5,10,15], Dano Crítico +[6,8,10]%.",Garra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_163.png,Tribo - Poder da Erosão,"Como membros da Tribo Garra, o dano contra inimigos da Tribo Sílex, Tribo Presa, Párias e Saqueadores aumenta em [2,5,8]%.",Garra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_177.png,Tribo - Dano Crítico e Resistência à Radiação,"A Tribo Garra que vive no Deserto desenvolveu resistência natural; Resistência à Radiação +[5,10,15], Dano Crítico +[6,8,10]%.",Garra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_171.png,Tribo - Dano Crítico e Resistência ao Frio,"A Tribo Garra que vive na Montanha de Neve desenvolveu resistência natural; Resistência ao Frio +[5,10,15], Dano Crítico +[6,8,10]%.",Garra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_172.png,Tribo - Resistência a Crítico e Frio,"A Tribo Garra que vive na Montanha de Neve desenvolveu resistência natural; Resistência ao Frio +[5,10,15], Crítico +[2,5,8]%.",Garra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_184.png,Tribo - Dano Crítico e Resistência ao Calor Incandescente,"A Tribo Garra que vive no Vulcão desenvolveu resistência natural; Resistência ao Calor Incandescente +[5,10,15], Crítico +[2,5,8]%.",Garra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_178.png,Tribo - Resistência a Críticos e Radiação,"A Tribo Garra que vive no Deserto desenvolveu resistência natural; Resistência à Radiação +[5,10,15], Crítico +[2,5,8]%.",Garra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_164.png,Tribo - Poder Selvagem,"Como membros da Tribo Garra, Dano Crítico +[6,8,10]% permanentemente.",Garra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_170.png,Tribo - Imunidade a Venenos,"Como pessoas da Tribo Fang, o dano de veneno recebido é permanentemente reduzido em [15, 20, 25]%.",Presa,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_182.png,Tribo - Resistência a Veneno e Radiação,"A Tribo Fang que vive no Deserto desenvolveu resistência natural; Resistência à Radiação +[5,10,15], Dano de Veneno recebido -[15,20,25]%.",Presa,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_175.png,Tribo - Resistência a Veneno e Frio,"A Tribo Fang que vive na Montanha de Neve desenvolveu resistência natural; Resistência ao Frio +[5,10,15], Resistência ao Veneno +[5,10,15].",Presa,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_188.png,Tribo - Imunidade a Dano de Veneno e Resistência ao Calor Incandescente,"A Tribo Fang vive no Vulcão e desenvolveu resistência natural; Resistência ao Calor Incandescente +[5,10,15], Dano de Veneno recebido -[15,20,25]%.",Presa,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_176.png,Tribo - Imunidade a Dano de Veneno e Resistência ao Frio,"A Tribo Fang vive na Montanha Nevada e desenvolveu resistência natural; Resistência ao Frio +[5,10,15], Dano de Veneno recebido -[15,20,25]%.",Presa,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_181.png,Tribo - Resistência a Veneno e Radiação,"A Tribo Fang que vive no Deserto desenvolveu resistência natural; Resistência à Radiação +[5,10,15], Resistência ao Veneno +[5,10,15].",Presa,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_187.png,Tribo - Resistência a Veneno e Calor Intenso,"A Tribo Fang que vive no Vulcão desenvolveu resistência natural; Resistência ao Calor Incandescente +[5,10,15], Resistência ao Veneno +[5,10,15].",Presa,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_169.png,Tribo - Resistência a Veneno,"Como pessoas da Tribo Fang, Resistência a Veneno +[20,25,30] permanentemente.",Presa,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_174.png,Tribo - DEF e Resistência ao Frio,"A tribo Flint que vive na Montanha de Neve desenvolveu resistência natural; Resistência ao Frio +[5,10,15], DEF +[3,6,9]%.",Pedra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_185.png,Tribo - Resiliência e Resistência ao Calor Intenso,"tribo Flint que vive no vulcão desenvolveu resistência natural; Resistência ao calor escaldante +[5,10,15], Resiliência máxima +[15,20,25].",Pedra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_167.png,Tribo - O Poder da Tenacidade,"Como pessoas da Tribo Flint, Resiliência Máxima +[15,20,25] permanentemente.",Pedra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_180.png,Tribo - DEF e Resistência à Radiação,"A Tribo Flint que vive no Deserto desenvolveu resistência natural; Resistência à Radiação +[5,10,15], DEF +[3,6,9]%.",Pedra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_173.png,Tribo - Resiliência e Resistência ao Frio,"A tribo Flint que vive na Montanha de Neve desenvolveu resistência natural; Resistência ao Frio +[5,10,15], Resiliência Máxima +[15,20,25].",Pedra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_186.png,Tribo - DEF e Resistência ao Calor Incandescente,"A Tribo Flint que vive no Vulcão desenvolveu resistência natural; Resistência ao Calor Incandescente +[5,10,15], DEF +[3,6,9]%.",Pedra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_179.png,Tribo - Resiliência e Resistência à Radiação,"A Tribo Flint que vive no Deserto desenvolveu resistência natural; Resistência à Radiação +[5,10,15], Resiliência Máxima +[15,20,25].",Pedra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_166.png,Tribo - Poder de Defesa,"Como pessoas da Tribo Flint, DEF +[3,6,9]% permanentemente.",Pedra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_168.png,Tribo - Poder da Resistência a Críticos,"Como membros da Tribo Flint, Resistência a Crítico +[3,6,9]% permanentemente.",Pedra,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_191.png,Exilado - Resistência ao Calor Intenso,"As pessoas que vivem no vulcão estão se acostumando com o calor escaldante. Resistência ao calor escaldante +[5,10,15].",Montanha de Neve,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_189.png,Exilado - Resistência ao Frio,"As pessoas que vivem na Montanha de Neve estão se acostumando com o frio. Resistência ao Frio +[5,10,15].",Montanha de Neve,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_190.png,Exilado - Resistência à Radiação,"As pessoas que vivem no Ermo estão se acostumando com a radiação. Resistência à radiação +[5,10,15].",Montanha de Neve,Tribo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_162.png,Tribo - Sobrevivente,"Como sobrevivente das guerras tribais, você precisará de força para sobreviver nesta terra. Carga máxima +20%.",Nenhum,Tribo
